benchmark,size_label,size,type,line,end,name,function,share,seconds,hotness,excluded,in_main,in_timed_region
rodinia-3.1/nw,agent,default,function,62,67,pb_timer_stop,pb_timer_stop,5.657476762604133e-06,4.1e-05,MAYBE,True,False,False
rodinia-3.1/nw,agent,default,function,26,30,pb_emit,pb_emit,4.0154286290678124e-05,0.000291,MAYBE,True,False,False
rodinia-3.1/nw,agent,default,function,32,36,pb_report,pb_report,5.519489524491838e-07,4e-06,MAYBE,True,False,False
rodinia-3.1/nw,verify,LARGE,function,99,111,maximum,maximum,0.28633094655246116,8.348627,YES,True,False,False
rodinia-3.1/nw,verify,LARGE,loop,141,188,,nw_optimized,0.46423539602344027,13.535834,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,143,187,,nw_optimized,0.46423402415260906,13.535794,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,150,156,,nw_optimized,0.06045121380387405,1.762592,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,152,155,,nw_optimized,0.05126499523412073,1.494747,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,159,165,,nw_optimized,0.06267573665348024,1.827453,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,161,164,,nw_optimized,0.052916281856898506,1.542894,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,168,176,,nw_optimized,0.31191043851027994,9.094455,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,170,175,,nw_optimized,0.3027426716032066,8.827148,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,179,185,,nw_optimized,0.027052298185453887,0.788771,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,181,184,,nw_optimized,0.017849102714164126,0.520431,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,190,237,,nw_optimized,0.4660370739860914,13.588366,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,192,236,,nw_optimized,0.46603487899276147,13.588302,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,200,206,,nw_optimized,0.06087745407113644,1.77502,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,202,205,,nw_optimized,0.05171352840239057,1.507825,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,209,215,,nw_optimized,0.06250024007739546,1.822336,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,211,214,,nw_optimized,0.05273704693279863,1.537668,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,218,226,,nw_optimized,0.3141216199160525,9.158927,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,220,225,,nw_optimized,0.30488687141564447,8.889667,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,229,235,,nw_optimized,0.026334603960097215,0.767845,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,231,234,,nw_optimized,0.017121393831739492,0.499213,MAYBE,False,False,False
rodinia-3.1/nw,verify,LARGE,function,140,240,nw_optimized,nw_optimized,0.9302724700095316,27.1242,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,loop,260,262,,main,0.029521768571975752,0.860774,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,261,262,,main,0.029497555051804587,0.860068,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,275,275,,main,5.089640783854068e-05,0.001484,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,279,281,,main,0.034973171694024516,1.019722,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,280,281,,main,0.034949266844790376,1.019025,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,282,282,,main,2.3047429964622193e-05,0.000672,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,283,283,,main,2.2635868715253944e-06,6.6e-05,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,loop,290,316,,main,0.00016743683495131778,0.004882,MAYBE,False,True,False
rodinia-3.1/nw,verify,LARGE,function,252,323,main,main,1.0,29.157264,YES,False,False,False
rodinia-3.1/nw,verify,LARGE,function,60,60,pb_timer_start,pb_timer_start,3.429677078068779e-08,1e-06,MAYBE,True,False,False
rodinia-3.1/nw,verify,LARGE,function,62,67,pb_timer_stop,pb_timer_stop,1.5776514559116382e-06,4.6e-05,MAYBE,True,False,False
rodinia-3.1/nw,verify,LARGE,function,26,30,pb_emit,pb_emit,2.033798507294786e-05,0.000593,MAYBE,True,False,False
rodinia-3.1/nw,verify,LARGE,function,32,36,pb_report,pb_report,1.3718708312275115e-07,4e-06,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,loop,153,165,,main,0.12739587654328807,0.120696,MAYBE,False,True,True
rodinia-3.1/pathfinder,agent,default,loop,157,164,,main,0.12733043490192728,0.120634,MAYBE,False,True,True
rodinia-3.1/pathfinder,agent,default,loop,170,172,,main,0.7791840693934722,0.738206,YES,False,True,False
rodinia-3.1/pathfinder,agent,default,loop,171,172,,main,0.7791735142900268,0.738196,YES,False,True,False
rodinia-3.1/pathfinder,agent,default,loop,173,173,,main,0.006974812356648502,0.006608,MAYBE,False,True,False
rodinia-3.1/pathfinder,agent,default,loop,174,174,,main,0.006888260508397113,0.006526,MAYBE,False,True,False
rodinia-3.1/pathfinder,agent,default,function,143,182,main,main,1.0,0.947409,YES,False,False,False
rodinia-3.1/pathfinder,agent,default,loop,136,137,,pf_init,0.0752441659304482,0.071287,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,loop,139,139,,pf_init,0.0003778727033414291,0.000358,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,function,115,140,pf_init,pf_init,0.07563364924757945,0.071656,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,function,60,60,pb_timer_start,pb_timer_start,1.0555103445291317e-06,1e-06,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,function,62,67,pb_timer_stop,pb_timer_stop,2.9554289646815686e-05,2.8e-05,MAYBE,True,False,False
rodinia-3.1/pathfinder,agent,default,function,26,30,pb_emit,pb_emit,0.4135098991037662,0.391763,YES,True,False,False
rodinia-3.1/pathfinder,agent,default,function,32,36,pb_report,pb_report,3.166531033587395e-06,3e-06,MAYBE,True,False,False
